,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mnb__alpha,param_preproc,param_vect,param_vect__max_df,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,estimator,param_knn__n_neighbors,param_lsvc__penalty,param_sgd__penalty
5,19.935773611068726,0.7435230904097903,7.081552426020305,0.29414995173540603,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),0.6,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 0.6}",0.7213679745493107,0.7284539909838239,0.7324317157252718,0.7274178937528021,0.004575785200834389,6,ridge,,,
6,19.999474207560223,0.6140287854085303,6.653914213180542,0.7883153078447226,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),0.8,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 0.8}",0.721898197242842,0.728188809334394,0.732166534075842,0.7274178468843594,0.004227329547402133,7,ridge,,,
7,20.00568397839864,0.183950145374974,5.481526533762614,0.23916153628842396,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),1.0,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 1.0}",0.7216330858960763,0.7287191726332538,0.732166534075842,0.727506264201724,0.0043849547915882445,5,ridge,,,
8,49.95966625213623,4.445725256949831,0.63944411277771,0.21681295496333214,,,CountVectorizer(),,"{'preproc': None, 'vect': CountVectorizer()}",0.14528101802757157,0.1458499071864227,0.13709891275523733,0.1427432793230772,0.0039979214752064954,10,ridge,,,
9,34.01705241203308,4.72904681898036,5.110896905263265,1.3104140361133085,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),CountVectorizer(),,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': CountVectorizer()}",0.6002120890774125,0.6178732431715726,0.6096526120392469,0.6092459814294107,0.007215866883660304,9,ridge,,,
0,3.5683613618214927,0.03719394109260909,1.6227514743804932,0.08416454487686968,,,TfidfVectorizer(),0.4,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 0.4}",0.6741781548250265,0.6900026518164943,0.6839034738796075,0.6826947601737094,0.006516615577397152,4,perceptron,,,
1,3.778390089670817,0.2904515897818558,1.602281888326009,0.09360896679812393,,,TfidfVectorizer(),0.6,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 0.6}",0.6845174973488866,0.6990188278971096,0.6929196499602227,0.6921519917354063,0.005944976662684928,2,perceptron,,,
2,4.1390377680460615,0.3130801330574496,1.5351303418477376,0.11003950647554733,,,TfidfVectorizer(),0.8,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 0.8}",0.6890243902439024,0.6926544683107929,0.6958366481039512,0.6925051688862155,0.0027830956417370352,1,perceptron,,,
3,4.36087965965271,0.09113445424795286,1.567325194676717,0.07066000372272584,,,TfidfVectorizer(),1.0,"{'preproc': None, 'vect': TfidfVectorizer(), 'vect__max_df': 1.0}",0.6810710498409331,0.69822328294882,0.6854945637761867,0.68826296552198,0.0072708464118196306,3,perceptron,,,
4,13.923419078191122,0.100974876488246,6.758137385050456,0.1288690367586537,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),0.4,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 0.4}",0.651643690349947,0.6664014850172368,0.6542031291434632,0.657416101503549,0.0064389709012377,5,perceptron,,,
5,13.542436520258585,0.5453633561716168,6.829921007156372,0.2743951112276389,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),0.6,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 0.6}",0.651643690349947,0.6664014850172368,0.6542031291434632,0.657416101503549,0.0064389709012377,5,perceptron,,,
6,13.778368393580118,0.5900269512731074,6.447472492853801,0.8408453480141145,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),0.8,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 0.8}",0.651643690349947,0.6664014850172368,0.6542031291434632,0.657416101503549,0.0064389709012377,5,perceptron,,,
7,14.32505734761556,0.18813298623193733,5.3841179211934405,0.10456082925603112,,FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>),TfidfVectorizer(),1.0,"{'preproc': FunctionTransformer(func=<function text_preproc at 0x7f643d9a1f80>), 'vect': TfidfVectorizer(), 'vect__max_df': 1.0}",0.651643690349947,0.6664014850172368,0.6542031291434632,0.657416101503549,0.0064389709012377,5,perceptron,,,
